"table_name","column_name","data_type","is_nullable"
vw_painel_ps_base,reavaliacao_em_atencao,bigint,YES
vw_painel_ps_base,medicacao_em_atencao,bigint,YES
vw_painel_ps_base,procedimento_em_atencao,bigint,YES
vw_painel_ps_base,farmacia_em_atencao,bigint,YES
vw_painel_ps_base,aguardando_internacao_em_atencao,bigint,YES
vw_painel_ps_base,aguardando_acomodacao_em_atencao,bigint,YES
vw_painel_ps_base,aguardando_transferencia_em_atencao,bigint,YES
vw_painel_ps_base,triagem_ok,integer,YES
vw_painel_ps_base,consulta_ok,bigint,YES
vw_painel_ps_base,permanencia_ok,bigint,YES
vw_painel_ps_base,rx_ok,integer,YES
vw_painel_ps_base,ecg_ok,integer,YES
vw_painel_ps_base,rx_ecg_ok,integer,YES
vw_painel_ps_base,tc_ok,integer,YES
vw_painel_ps_base,tc_laudo_ok,integer,YES
vw_painel_ps_base,us_ok,integer,YES
vw_painel_ps_base,us_laudo_ok,integer,YES
vw_painel_ps_base,tc_us_ok,integer,YES
vw_painel_ps_base,tc_us_laudo_ok,integer,YES
vw_painel_ps_base,reavaliacao_ok,bigint,YES
vw_painel_ps_base,medicacao_ok,bigint,YES
vw_painel_ps_base,procedimento_ok,bigint,YES
vw_painel_ps_base,farmacia_ok,bigint,YES
vw_painel_ps_base,maior_tempo_permanencia_fmt,text,YES
vw_painel_ps_base,maior_tempo_ps_min,integer,YES
vw_painel_ps_base,maior_tempo_permanencia_min,integer,YES
vw_painel_ps_base,ocupacao_internacao_pct,numeric,YES
vw_painel_ps_base,ocupacao_uti_pct,numeric,YES
vw_painel_ps_base,ocupacao_upc_pct,numeric,YES
vw_painel_ps_base,ocupacao_enf_pct,numeric,YES
vw_painel_ps_base,ocupacao_apt_pct,numeric,YES
vw_painel_ps_base,ocupacao_apt_blk_pct,numeric,YES
vw_painel_ps_base,ocupacao_box_pct,numeric,YES
vw_relatorio_direcao,html_layout,text,YES
vw_relatorio_direcao_teste,html_layout,text,YES
vw_relatorio_supervisao,html_layout,text,YES
vw_relatorio_supervisao_vix,html_layout,text,YES
vw_taxa_ocupacao,DS_SETOR_ATENDIMENTO,text,YES
vw_taxa_ocupacao,DS_TIPO_ACOMODACAO,character varying,YES
vw_taxa_ocupacao,PAC_DIA,bigint,YES
vw_taxa_ocupacao,LEITO_DIA,bigint,YES
vw_taxa_ocupacao,TAXA,numeric,YES
vw_taxa_ocupacao,QTD_ALTA,integer,YES
vw_taxa_ocupacao,QTD_SOLIC,integer,YES
vw_taxa_ocupacao,CATEGORIA,text,YES
vw_taxa_ocupacao,LEITO_DIA_EXTRA,bigint,YES
vw_taxa_ocupacao,CD_ESTABELECIMENTO,numeric,YES
vw_taxa_ocupacao_com_pacientes,DS_SETOR_ATENDIMENTO,text,YES
vw_taxa_ocupacao_com_pacientes,DS_TIPO_ACOMODACAO,character varying,YES
vw_taxa_ocupacao_com_pacientes,PAC_DIA,bigint,YES
vw_taxa_ocupacao_com_pacientes,LEITO_DIA,bigint,YES
vw_taxa_ocupacao_com_pacientes,TAXA,numeric,YES
vw_taxa_ocupacao_com_pacientes,QTD_ALTA,integer,YES
vw_taxa_ocupacao_com_pacientes,QTD_SOLIC,integer,YES
vw_taxa_ocupacao_com_pacientes,PACIENTES_ATENDIMENTOS,text,YES
vw_taxa_ocupacao_com_pacientes,CATEGORIA,text,YES
vw_taxa_ocupacao_com_pacientes,LEITO_DIA_EXTRA,bigint,YES
vw_taxa_ocupacao_com_pacientes,CD_ESTABELECIMENTO,numeric,YES
vw_taxa_ocupacao_com_pacientes,LEITOS_BLOQUEADOS,bigint,YES
vw_taxa_ocupacao_com_pacientes,LISTA_LEITOS_BLOQUEADOS,text,YES
vw_taxa_ocupacao_com_pacientes,RESERVADOS,bigint,YES
vw_taxa_ocupacao_com_pacientes,LISTA_LEITOS_RESERVADOS,text,YES
